timestamp,price,score,score_z,velocity_z,imbalance_z,compression_z,exhaustion_z,score_fast,score_medium,score_slow,price_trend,score_trend,state,long_prob,short_prob,vwap,er,atr,oi,delta_velocity,momentum,acceleration,persistence,size_bias,absorption
2026-03-08T06:00:46.0373433Z,67136.3,4.1660022671511605,0.11085648671770773,-0.9480340574130864,-0.11022907269489071,0.4916246451422252,-0.34728832225625006,37.75934663567172,46.53459565257918,48.2078087458428,Bearish,Bearish,Accumulation,0.0802858598092263,0.9197141401907737,67145.28841082683,0.18843404808321365,36.415647482543804,0.022790364863401566,-0.09739231093638379,-0.09739231093638379,-0.03362950054982212,7.29254395222013,-0.03913460529766588,-1
2026-03-08T06:00:51.0907465Z,67128.9,-1.7196972725232824,-0.35599790301490036,-1.038786937808173,-0.44677847927308123,0.45298471436430365,-0.3465607057885198,37.63920017183779,46.49781812215326,48.18877677674755,Bearish,Bearish,Accumulation,0,1,67145.2870862125,0.27675276752772393,36.415647482543804,0.018646662160964916,-0.10774003612417374,-0.10774003612417374,-0.025868908762478056,5.10478076655409,-0.03508502164502165,-1
2026-03-08T06:00:56.1693741Z,67128.9,-4.5443577271662,-0.5785727902887122,-0.2867597505220733,-0.10982031160385793,0.6854017440106805,0.5650556827102966,37.510823068144894,46.458915776651764,48.16867532433764,Bearish,Bearish,Neutral,0,1,67145.28576181227,0.27675276752772393,36.415647482543804,0.015256359949880385,-0.02941415681728319,-0.02941415681728319,0.008862687260644805,3.573346536587863,-0.03404712766907889,-1
2026-03-08T06:01:01.2194253Z,67132.1,-6.213738002233485,-0.7081326611688724,-0.08514846525510059,-0.021178967180223888,0.890768919004022,-0.35405010708560763,37.38413422690497,46.420697553348006,48.14894037432612,Bearish,Bearish,Compression,0,1,67145.28469622841,0.24745762711866848,35.9073869480766,0.012482476322629405,-0.0084907405206976,-0.0084907405206976,0.012882930272625069,2.501342575611504,-0.05784645715630885,-1
2026-03-08T06:01:06.2666618Z,67128.8,-9.310600975830232,-0.9496279640664493,-0.34540797542635143,-0.2594642752228768,1.0161707800558673,-0.34999601937067015,37.24050224295168,46.37776458217254,48.1268016683061,Bearish,Bearish,Compression,0,1,67145.28439048753,0.28331620417952336,35.9073869480766,0.010212935173060421,-0.035594827646623,-0.035594827646623,-0.00044607552689175656,1.7509398029280527,-0.022022715539494062,-1
2026-03-08T06:01:11.3079478Z,67128.9,-9.999259111247193,-0.9973232607041145,-0.07024225944602376,-0.1265241680667613,1.162304438900182,-0.3292393263348275,37.10539960049849,46.3373886543204,48.10598159951648,Bearish,Bearish,Compression,0,1,67145.28434707614,0.23992740471873975,35.9073869480766,0.008356037868867617,-0.007222487982267559,-0.007222487982267559,0.009160062870190645,1.2256578620496368,-0.014887826086956522,-1
2026-03-08T06:01:16.3812521Z,67132.8,-9.862034296816319,-0.9790775153692306,0.15963502680566108,0.04479160742943873,1.274353302583898,-0.34928543241536436,36.975123366199036,46.298354494380554,48.08584486516772,Bearish,Bearish,Compression,0.1482083096823654,0.8517916903176347,67145.28429745935,0.22261989978525992,35.9073869480766,0.006836758256346232,0.016477422768411833,0.016477422768411833,0.014006678830353557,0.8579605034347457,-0.013947711719418306,-1
2026-03-08T06:01:21.4158333Z,67135.2,-7.006701272479463,-0.7455990157087286,0.6142109608480962,0.4661655147670615,1.2935662280091127,-0.3408260593239673,36.86274888393927,46.264254698874154,48.068218833774296,Bearish,Bearish,Compression,0.546999670670299,0.4530003293297011,67145.28416386702,0.17869034406218123,35.9073869480766,0.0055937113006469166,0.06337160148504024,0.06337160148504024,0.024969178792445177,1.8579605034347457,-0.0015045747712614372,-1
2026-03-08T06:01:26.4577676Z,67136,-1.5956203291889164,-0.3093862375869455,0.28162880469107265,0.3612416905016402,1.3345707796175312,-0.33611029026472355,36.76872769107434,46.23496172263981,48.05301667621327,Bearish,Bearish,Compression,0.6339108122621148,0.3660891877378852,67145.28346286262,0.1565447001131786,35.9073869480766,0.004576672882347477,0.029492436762237367,0.029492436762237367,0.005353064287362494,2.8579605034347457,0.0042398472542126316,0
2026-03-08T06:01:31.5179833Z,67135.3,-6.763010040479331,-0.7221009296542638,-0.8452359433196233,-0.49459801396300435,1.387897704659414,-0.30746739107554055,36.66172736181555,46.20234807453716,48.036146432762884,Bearish,Bearish,Compression,0,1,67145.2823785588,0.15920210764022585,35.9073869480766,0.0037445505401024807,-0.08584062852615414,-0.08584062852615414,-0.03487564557122217,2.0005723524043217,-0.15650623295675886,-1
